법정동코드,기준연월,시도명,시군구명,읍면동명,리명,전체 평균연령,남자 평균연령,여자 평균연령
4717011500,2023-01-31,경상북도,안동시,남부동,남부동,59.3,53.3,64.5
4717011600,2023-01-31,경상북도,안동시,남문동,남문동,53.9,53.3,54.4
4717011700,2023-01-31,경상북도,안동시,안흥동,안흥동,59.6,56.6,62.3
4717011800,2023-01-31,경상북도,안동시,대석동,대석동,51.8,47,56.3
4717011900,2023-01-31,경상북도,안동시,옥야동,옥야동,60.1,56,63.8
4717012000,2023-01-31,경상북도,안동시,광석동,광석동,54.2,53.6,54.8
4717012100,2023-01-31,경상북도,안동시,당북동,당북동,41.4,40,42.7
4717012200,2023-01-31,경상북도,안동시,태화동,태화동,48.6,46.9,50.2
4717012300,2023-01-31,경상북도,안동시,화성동,화성동,50.1,49.2,50.9
4717012400,2023-01-31,경상북도,안동시,목성동,목성동,52.7,48.4,57
4717012500,2023-01-31,경상북도,안동시,법상동,법상동,52.7,50.9,54.4
4717012600,2023-01-31,경상북도,안동시,금곡동,금곡동,52.6,51.2,53.9
4717012700,2023-01-31,경상북도,안동시,평화동,평화동,50.9,48.7,52.8
4717012800,2023-01-31,경상북도,안동시,안기동,안기동,48.7,47,50.3
4717012900,2023-01-31,경상북도,안동시,운안동,운안동,48.8,47.2,50.3
4717013000,2023-01-31,경상북도,안동시,성곡동,성곡동,57.2,55.4,59.1
4717013100,2023-01-31,경상북도,안동시,상아동,상아동,58.4,55.4,61.9
4717013200,2023-01-31,경상북도,안동시,안막동,안막동,48.4,46.5,50.1
4717013300,2023-01-31,경상북도,안동시,옥동,옥동,42.6,40.6,44.3
4717013400,2023-01-31,경상북도,안동시,이천동,이천동,53.2,51.2,55.3
4717013500,2023-01-31,경상북도,안동시,노하동,노하동,41.1,40,42.1
4717013600,2023-01-31,경상북도,안동시,송현동,송현동,42.9,40.9,44.9
4717013700,2023-01-31,경상북도,안동시,송천동,송천동,38.3,35.1,42.8
4717013800,2023-01-31,경상북도,안동시,석동동,석동동,63.3,62.5,64.5
4717013900,2023-01-31,경상북도,안동시,정상동,정상동,44.7,43.9,45.4
4717014000,2023-01-31,경상북도,안동시,정하동,정하동,38.8,37.7,39.9
4717014100,2023-01-31,경상북도,안동시,수상동,수상동,41.7,41.8,41.6
4717014200,2023-01-31,경상북도,안동시,수하동,수하동,56.2,53.9,58.8
4717025021,2023-01-31,경상북도,안동시,풍산읍,안교리,53.1,50.6,55.4
4717025022,2023-01-31,경상북도,안동시,풍산읍,상리리,55.6,54.3,57.1
4717025023,2023-01-31,경상북도,안동시,풍산읍,하리리,58.6,56.2,61.2
4717025024,2023-01-31,경상북도,안동시,풍산읍,마애리,63.4,58.2,68.5
4717025025,2023-01-31,경상북도,안동시,풍산읍,수리,58.8,53.9,63.9
4717025026,2023-01-31,경상북도,안동시,풍산읍,회곡리,63.1,61.9,64.2
4717025027,2023-01-31,경상북도,안동시,풍산읍,계평리,60.2,58.7,61.6
4717025028,2023-01-31,경상북도,안동시,풍산읍,막곡리,60.7,58.3,63.4
4717025029,2023-01-31,경상북도,안동시,풍산읍,수곡리,60.1,57.4,62.4
4717025030,2023-01-31,경상북도,안동시,풍산읍,노리,59,56.4,61.7
4717025031,2023-01-31,경상북도,안동시,풍산읍,죽전리,63.5,57.9,68.4
4717025032,2023-01-31,경상북도,안동시,풍산읍,만운리,69.3,66.4,72.7
4717025033,2023-01-31,경상북도,안동시,풍산읍,서미리,66.7,60.2,73.2
4717025034,2023-01-31,경상북도,안동시,풍산읍,신양리,61.9,59.7,64.2
4717025035,2023-01-31,경상북도,안동시,풍산읍,현애리,62.7,62.7,62.8
4717025036,2023-01-31,경상북도,안동시,풍산읍,오미리,62.1,60.3,64.2
4717025037,2023-01-31,경상북도,안동시,풍산읍,괴정리,57.7,54.3,61.4
